virus,population,prob_type,loghi,prob_lb,prob_med,prob_ub
H3N2,Exposed,inf,7.308,0.014441415648364554,0.032724446469131085,0.06791304235579822
H3N2,Exposed,inf,7.395,0.013537370726920695,0.03114010871182099,0.0655399417164315
H3N2,Exposed,inf,7.481999999999999,0.012701497024934463,0.029634336281778917,0.0631862636346658
H3N2,Exposed,inf,7.568999999999999,0.011908289390419727,0.02819452923992377,0.060871228001889925
H3N2,Exposed,inf,7.656,0.011145331363207243,0.026817004187662308,0.05867901160280757
H3N2,Exposed,inf,7.742999999999999,0.010447410719664334,0.025509274858256437,0.056556428458180215
H3N2,Exposed,inf,7.829999999999999,0.009804509026269495,0.024246218637456796,0.05449159821685907
H3N2,Exposed,inf,7.917,0.00920037558128454,0.023046501236756223,0.0525493077055308
H3N2,Exposed,inf,8.004,0.008633455942381355,0.021913445480705618,0.050642519724588934
H3N2,Exposed,inf,8.091,0.008079468402725795,0.02084794268943313,0.048779499456610864
H3N2,Exposed,inf,8.177999999999999,0.007578815861605792,0.019821093953042712,0.04699793099136581
H3N2,Exposed,inf,8.264999999999999,0.007109100440322442,0.018849566157018605,0.04531556983849307
H3N2,Exposed,inf,8.352,0.006668301173599145,0.017927075372695778,0.04371576239472767
H3N2,Exposed,inf,8.439,0.0062511841413264106,0.017052560157353236,0.0421492284259332
H3N2,Exposed,inf,8.526,0.005858974769954079,0.01621749781930598,0.04061722547223112
H3N2,Exposed,inf,8.613,0.005486986596994922,0.015424119156649208,0.03913820995960854
H3N2,Exposed,inf,8.7,0.00514613093275198,0.014662782569278943,0.037676579902661246
H3N2,Exposed,prot,0,0.21584890502041515,0.2847803434952715,0.36455444353349226
H3N2,Exposed,prot,0.087,0.2267387076305975,0.29532226466203987,0.37362086429720615
H3N2,Exposed,prot,0.174,0.23794899771633377,0.3060457552646505,0.38294294661383543
H3N2,Exposed,prot,0.261,0.2497986666827762,0.3171183998604236,0.3923031046795902
H3N2,Exposed,prot,0.348,0.2620628820065563,0.328349299104207,0.4019018165208814
H3N2,Exposed,prot,0.43499999999999994,0.2745896531404256,0.3398130017783116,0.41126490719111214
H3N2,Exposed,prot,0.522,0.2876658014816251,0.35142737088568465,0.4207014066205945
H3N2,Exposed,prot,0.609,0.30078347433293573,0.3630399797635996,0.43044936063606837
H3N2,Exposed,prot,0.696,0.31423034446855436,0.3751735284128707,0.4403357950311621
H3N2,Exposed,prot,0.7829999999999999,0.3279086639305565,0.3872916938098106,0.4503670990973353
H3N2,Exposed,prot,0.8699999999999999,0.341848413854244,0.39961798964267936,0.4603754701870991
H3N2,Exposed,prot,0.957,0.35604349867826807,0.41220690143573485,0.4701956122624832
H3N2,Exposed,prot,1.044,0.3707103366892479,0.4245857780526362,0.48029980659756843
H3N2,Exposed,prot,1.131,0.38504213028707446,0.437297677887319,0.49061320080029625
H3N2,Exposed,prot,1.218,0.3996220560571216,0.44988664040686693,0.5012429970072348
H3N2,Exposed,prot,1.305,0.4143072744900054,0.4625332573187868,0.5114823549008449
H3N2,Exposed,prot,1.392,0.4290302352602282,0.47539972803672664,0.52214649386419
H3N2,Exposed,prot,1.4789999999999999,0.4434767840097859,0.4882724519686835,0.5331669282620608
H3N2,Exposed,prot,1.5659999999999998,0.45809445105538216,0.5009914670342713,0.5438644589069336
H3N2,Exposed,prot,1.6529999999999998,0.4726016820727179,0.5138240375857528,0.555113973821831
H3N2,Exposed,prot,1.7399999999999998,0.48641302982669743,0.5265024816788494,0.5664762505468806
H3N2,Exposed,prot,1.827,0.5005118648536544,0.5392984245662253,0.577843424946079
H3N2,Exposed,prot,1.914,0.5141056996109512,0.5520484924790336,0.5895145441228855
H3N2,Exposed,prot,2.001,0.5275505717599249,0.5647064101934668,0.6011808389588561
H3N2,Exposed,prot,2.088,0.5409537951045691,0.5772490492597004,0.6128813788460018
H3N2,Exposed,prot,2.175,0.5537414774024128,0.5896754550827161,0.6246863585642061
H3N2,Exposed,prot,2.262,0.5665359120836652,0.6019864638539367,0.6367643965871144
H3N2,Exposed,prot,2.3489999999999998,0.5788215266110291,0.6142326784653956,0.6493184997590872
H3N2,Exposed,prot,2.436,0.5909485186333275,0.6263398666409036,0.6617503506080791
H3N2,Exposed,prot,2.5229999999999997,0.6022860213833523,0.6382847605476603,0.6739821953060685
H3N2,Exposed,prot,2.61,0.6133187667769912,0.6499120165455252,0.6866700415014859
H3N2,Exposed,prot,2.6969999999999996,0.624142683495359,0.6614542326920074,0.6989435868678512
